index,name,desc,size,type,subtype,alignment,armor_class,hit_points,hit_dice,hit_points_roll,speed,strength,dexterity,constitution,intelligence,wisdom,charisma,proficiencies,damage_vulnerabilities,damage_resistances,damage_immunities,condition_immunities,senses,languages,challenge_rating,proficiency_bonus,xp,special_abilities,actions
rust-monster,Rust Monster,,Medium,monstrosity,,unaligned,14,27,5d8,5d8+5,40 ft.,13,12,13,2,13,6,"","","","","","{""darkvision"" => ""60 ft."", ""passive_perception"" => 11}","",0.5,2,100,"The rust monster can pinpoint, by scent, the location of ferrous metal within 30 feet of it., Any nonmagical weapon made of metal that hits the rust monster corrodes. After dealing damage, the weapon takes a permanent and cumulative -1 penalty to damage rolls. If its penalty drops to -5, the weapon is destroyed. Nonmagical ammunition made of metal that hits the rust monster is destroyed after dealing damage.","Bite, Antennae"
saber-toothed-tiger,Saber-Toothed Tiger,,Large,beast,,unaligned,12,52,7d10,7d10+14,40 ft.,18,14,15,3,12,8,"Skill: Perception, Skill: Stealth","","","","","{""passive_perception"" => 13}","",2,2,450,"The tiger has advantage on Wisdom (Perception) checks that rely on smell., If the tiger moves at least 20 ft. straight toward a creature and then hits it with a claw attack on the same turn, that target must succeed on a DC 14 Strength saving throw or be knocked prone. If the target is prone, the tiger can make one bite attack against it as a bonus action.","Bite, Claw"
sahuagin,Sahuagin,,Medium,humanoid,sahuagin,lawful evil,12,22,4d8,4d8+4,30 ft.,13,11,12,12,13,9,Skill: Perception,"","","","","{""darkvision"" => ""120 ft."", ""passive_perception"" => 15}",Sahuagin,0.5,2,100,"The sahuagin has advantage on melee attack rolls against any creature that doesn't have all its hit points., The sahuagin can breathe air and water, but it needs to be submerged at least once every 4 hours to avoid suffocating., The sahuagin can magically command any shark within 120 feet of it, using a limited telepathy.","Multiattack, Bite, Claws, Spear"
salamander,Salamander,,Large,elemental,,neutral evil,15,90,12d10,12d10+24,30 ft.,18,14,15,11,10,12,"",cold,"bludgeoning, piercing, and slashing from nonmagical weapons",fire,"","{""darkvision"" => ""60 ft."", ""passive_perception"" => 10}",Ignan,5,3,1800,"A creature that touches the salamander or hits it with a melee attack while within 5 ft. of it takes 7 (2d6) fire damage., Any metal melee weapon the salamander wields deals an extra 3 (1d6) fire damage on a hit (included in the attack).","Multiattack, Spear, Tail"
satyr,Satyr,,Medium,fey,,chaotic neutral,14,31,7d8,7d8,40 ft.,12,16,11,12,10,14,"Skill: Perception, Skill: Performance, Skill: Stealth","","","","","{""passive_perception"" => 12}","Common, Elvish, Sylvan",0.5,2,100,The satyr has advantage on saving throws against spells and other magical effects.,"Ram, Shortsword, Shortbow"
scorpion,Scorpion,,Tiny,beast,,unaligned,11,1,1d4,1d4-1,10 ft.,2,11,8,1,8,2,"","","","","","{""blindsight"" => ""10 ft."", ""passive_perception"" => 9}","",0,2,10,Sting
scout,Scout,"Scouts are skilled hunters and trackers who offer their services for a fee. Most hunt wild game, but a few work as bounty hunters, serve as guides, or provide military reconnaissance.",Medium,humanoid,any race,any alignment,13,16,3d8,3d8+3,30 ft.,11,14,12,11,13,11,"Skill: Nature, Skill: Perception, Skill: Stealth, Skill: Survival","","","","","{""passive_perception"" => 15}",any one language (usually Common),0.5,2,100,The scout has advantage on Wisdom (Perception) checks that rely on hearing or sight.,"Multiattack, Shortsword, Longbow"
sea-hag,Sea Hag,,Medium,fey,,chaotic evil,14,52,7d8,7d8+21,30 ft.,16,13,16,12,12,13,"","","","","","{""darkvision"" => ""60 ft."", ""passive_perception"" => 11}","Aquan, Common, Giant",2,2,450,"The hag can breathe air and water., Any humanoid that starts its turn within 30 feet of the hag and can see the hag's true form must make a DC 11 Wisdom saving throw. On a failed save, the creature is frightened for 1 minute. A creature can repeat the saving throw at the end of each of its turns, with disadvantage if the hag is within line of sight, ending the effect on itself on a success. If a creature's saving throw is successful or the effect ends for it, the creature is immune to the hag's Horrific Appearance for the next 24 hours.
Unless the target is surprised or the revelation of the hag's true form is sudden, the target can avert its eyes and avoid making the initial saving throw. Until the start of its next turn, a creature that averts its eyes has disadvantage on attack rolls against the hag.","Claws, Death Glare, Illusory Appearance"
sea-horse,Sea Horse,,Tiny,beast,,unaligned,11,1,1d4,1d4-1,,1,12,8,1,10,2,"","","","","","{""passive_perception"" => 10}","",0,2,0,The sea horse can breathe only underwater.
shadow,Shadow,,Medium,undead,,chaotic evil,12,16,3d8,3d8+3,40 ft.,6,14,13,6,10,8,Skill: Stealth,radiant,"acid, cold, fire, lightning, thunder, bludgeoning, piercing, and slashing from nonmagical weapons","necrotic, poison","{""index"" => ""exhaustion"", ""name"" => ""Exhaustion"", ""url"" => ""/api/2014/conditions/exhaustion""}, {""index"" => ""frightened"", ""name"" => ""Frightened"", ""url"" => ""/api/2014/conditions/frightened""}, {""index"" => ""grappled"", ""name"" => ""Grappled"", ""url"" => ""/api/2014/conditions/grappled""}, {""index"" => ""paralyzed"", ""name"" => ""Paralyzed"", ""url"" => ""/api/2014/conditions/paralyzed""}, {""index"" => ""petrified"", ""name"" => ""Petrified"", ""url"" => ""/api/2014/conditions/petrified""}, {""index"" => ""poisoned"", ""name"" => ""Poisoned"", ""url"" => ""/api/2014/conditions/poisoned""}, {""index"" => ""prone"", ""name"" => ""Prone"", ""url"" => ""/api/2014/conditions/prone""}, {""index"" => ""restrained"", ""name"" => ""Restrained"", ""url"" => ""/api/2014/conditions/restrained""}","{""darkvision"" => ""60 ft."", ""passive_perception"" => 10}","",0.5,2,100,"The shadow can move through a space as narrow as 1 inch wide without squeezing., While in dim light or darkness, the shadow can take the Hide action as a bonus action. Its stealth bonus is also improved to +6., While in sunlight, the shadow has disadvantage on attack rolls, ability checks, and saving throws.",Strength Drain
shambling-mound,Shambling Mound,,Large,plant,,unaligned,15,136,16d10,16d10+48,20 ft.,18,8,16,5,10,5,Skill: Stealth,"","cold, fire",lightning,"{""index"" => ""blinded"", ""name"" => ""Blinded"", ""url"" => ""/api/2014/conditions/blinded""}, {""index"" => ""blinded"", ""name"" => ""Blinded"", ""url"" => ""/api/2014/conditions/blinded""}, {""index"" => ""exhaustion"", ""name"" => ""Exhaustion"", ""url"" => ""/api/2014/conditions/exhaustion""}","{""blindsight"" => ""60 ft. (blind beyond this radius)"", ""passive_perception"" => 10}","",5,3,1800,"Whenever the shambling mound is subjected to lightning damage, it takes no damage and regains a number of hit points equal to the lightning damage dealt.","Multiattack, Slam, Engulf"
shield-guardian,Shield Guardian,,Large,construct,,unaligned,17,142,15d10,15d10+60,30 ft.,18,8,18,7,10,3,"","","",poison,"{""index"" => ""charmed"", ""name"" => ""Charmed"", ""url"" => ""/api/2014/conditions/charmed""}, {""index"" => ""exhaustion"", ""name"" => ""Exhaustion"", ""url"" => ""/api/2014/conditions/exhaustion""}, {""index"" => ""frightened"", ""name"" => ""Frightened"", ""url"" => ""/api/2014/conditions/frightened""}, {""index"" => ""paralyzed"", ""name"" => ""Paralyzed"", ""url"" => ""/api/2014/conditions/paralyzed""}, {""index"" => ""poisoned"", ""name"" => ""Poisoned"", ""url"" => ""/api/2014/conditions/poisoned""}","{""blindsight"" => ""10 ft."", ""darkvision"" => ""60 ft."", ""passive_perception"" => 10}",understands commands given in any language but can't speak,7,3,2900,"The shield guardian is magically bound to an amulet. As long as the guardian and its amulet are on the same plane of existence, the amulet's wearer can telepathically call the guardian to travel to it, and the guardian knows the distance and direction to the amulet. If the guardian is within 60 feet of the amulet's wearer, half of any damage the wearer takes (rounded up) is transferred to the guardian., The shield guardian regains 10 hit points at the start of its turn if it has at least 1 hit. point., A spellcaster who wears the shield guardian's amulet can cause the guardian to store one spell of 4th level or lower. To do so, the wearer must cast the spell on the guardian. The spell has no effect but is stored within the guardian. When commanded to do so by the wearer or when a situation arises that was predefined by the spellcaster, the guardian casts the stored spell with any parameters set by the original caster, requiring no components. When the spell is cast or a new spell is stored, any previously stored spell is lost.","Multiattack, Fist"
shrieker,Shrieker,,Medium,plant,,unaligned,5,13,3d8,3d8,0 ft.,1,1,10,1,3,1,"","","","","{""index"" => ""blinded"", ""name"" => ""Blinded"", ""url"" => ""/api/2014/conditions/blinded""}, {""index"" => ""blinded"", ""name"" => ""Blinded"", ""url"" => ""/api/2014/conditions/blinded""}, {""index"" => ""frightened"", ""name"" => ""Frightened"", ""url"" => ""/api/2014/conditions/frightened""}","{""blindsight"" => ""30 ft. (blind beyond this radius)"", ""passive_perception"" => 6}","",0,2,10,"While the shrieker remains motionless, it is indistinguishable from an ordinary fungus."
silver-dragon-wyrmling,Silver Dragon Wyrmling,,Medium,dragon,,lawful good,17,45,6d8,6d8+18,30 ft.,19,10,17,12,11,15,"Saving Throw: DEX, Saving Throw: CON, Saving Throw: WIS, Saving Throw: CHA, Skill: Perception, Skill: Stealth","","",cold,"","{""blindsight"" => ""10 ft."", ""darkvision"" => ""60 ft."", ""passive_perception"" => 14}",Draconic,2,2,450,"Bite, Breath Weapons"
skeleton,Skeleton,,Medium,undead,,lawful evil,13,13,2d8,2d8+4,30 ft.,10,14,15,6,8,5,"",bludgeoning,"",poison,"{""index"" => ""poisoned"", ""name"" => ""Poisoned"", ""url"" => ""/api/2014/conditions/poisoned""}, {""index"" => ""exhaustion"", ""name"" => ""Exhaustion"", ""url"" => ""/api/2014/conditions/exhaustion""}","{""darkvision"" => ""60 ft."", ""passive_perception"" => 9}",understands all languages it spoke in life but can't speak,0.25,2,50,"Shortsword, Shortbow"
solar,Solar,,Large,celestial,,lawful good,21,243,18d10,18d10+144,50 ft.,26,22,26,25,25,30,"Saving Throw: INT, Saving Throw: WIS, Saving Throw: CHA, Skill: Perception","","radiant, bludgeoning, piercing, and slashing from nonmagical weapons","necrotic, poison","{""index"" => ""charmed"", ""name"" => ""Charmed"", ""url"" => ""/api/2014/conditions/charmed""}, {""index"" => ""exhaustion"", ""name"" => ""Exhaustion"", ""url"" => ""/api/2014/conditions/exhaustion""}, {""index"" => ""frightened"", ""name"" => ""Frightened"", ""url"" => ""/api/2014/conditions/frightened""}, {""index"" => ""poisoned"", ""name"" => ""Poisoned"", ""url"" => ""/api/2014/conditions/poisoned""}","{""truesight"" => ""120 ft."", ""passive_perception"" => 24}","all, telepathy 120 ft.",21,7,33000,"The solar's weapon attacks are magical. When the solar hits with any weapon, the weapon deals an extra 6d8 radiant damage (included in the attack)., The solar knows if it hears a lie., The solar's spell casting ability is Charisma (spell save DC 25). It can innately cast the following spells, requiring no material components:
At will: detect evil and good, invisibility (self only)
3/day each: blade barrier, dispel evil and good, resurrection
1/day each: commune, control weather, The solar has advantage on saving throws against spells and other magical effects.","Multiattack, Greatsword, Slaying Longbow, Flying Sword, Healing Touch"
specter,Specter,,Medium,undead,,chaotic evil,12,22,5d8,5d8,0 ft.,1,14,11,10,10,11,"","","acid, cold, fire, lightning, thunder, bludgeoning, piercing, and slashing from nonmagical weapons","necrotic, poison","{""index"" => ""charmed"", ""name"" => ""Charmed"", ""url"" => ""/api/2014/conditions/charmed""}, {""index"" => ""exhaustion"", ""name"" => ""Exhaustion"", ""url"" => ""/api/2014/conditions/exhaustion""}, {""index"" => ""grappled"", ""name"" => ""Grappled"", ""url"" => ""/api/2014/conditions/grappled""}, {""index"" => ""paralyzed"", ""name"" => ""Paralyzed"", ""url"" => ""/api/2014/conditions/paralyzed""}, {""index"" => ""petrified"", ""name"" => ""Petrified"", ""url"" => ""/api/2014/conditions/petrified""}, {""index"" => ""poisoned"", ""name"" => ""Poisoned"", ""url"" => ""/api/2014/conditions/poisoned""}, {""index"" => ""prone"", ""name"" => ""Prone"", ""url"" => ""/api/2014/conditions/prone""}, {""index"" => ""restrained"", ""name"" => ""Restrained"", ""url"" => ""/api/2014/conditions/restrained""}, {""index"" => ""unconscious"", ""name"" => ""Unconscious"", ""url"" => ""/api/2014/conditions/unconscious""}","{""darkvision"" => ""60 ft."", ""passive_perception"" => 10}",understands all languages it knew in life but can't speak,1,2,200,"The specter can move through other creatures and objects as if they were difficult terrain. It takes 5 (1d10) force damage if it ends its turn inside an object., While in sunlight, the specter has disadvantage on attack rolls, as well as on Wisdom (Perception) checks that rely on sight.",Life Drain
spider,Spider,,Tiny,beast,,unaligned,12,1,1d4,1d4-1,20 ft.,2,14,8,1,10,2,Skill: Stealth,"","","","","{""darkvision"" => ""30 ft."", ""passive_perception"" => 12}","",0,2,10,"The spider can climb difficult surfaces, including upside down on ceilings, without needing to make an ability check., While in contact with a web, the spider knows the exact location of any other creature in contact with the same web., The spider ignores movement restrictions caused by webbing.",Bite
spirit-naga,Spirit Naga,,Large,monstrosity,,chaotic evil,15,75,10d10,10d10+20,40 ft.,18,17,14,16,15,16,"Saving Throw: DEX, Saving Throw: CON, Saving Throw: WIS, Saving Throw: CHA","","",poison,"{""index"" => ""charmed"", ""name"" => ""Charmed"", ""url"" => ""/api/2014/conditions/charmed""}, {""index"" => ""poisoned"", ""name"" => ""Poisoned"", ""url"" => ""/api/2014/conditions/poisoned""}","{""darkvision"" => ""60 ft."", ""passive_perception"" => 12}","Abyssal, Common",8,3,3900,"If it dies, the naga returns to life in 1d6 days and regains all its hit points. Only a wish spell can prevent this trait from functioning., The naga is a 10th-level spellcaster. Its spellcasting ability is Intelligence (spell save DC 14, +6 to hit with spell attacks), and it needs only verbal components to cast its spells. It has the following wizard spells prepared:

- Cantrips (at will): mage hand, minor illusion, ray of frost
- 1st level (4 slots): charm person, detect magic, sleep
- 2nd level (3 slots): detect thoughts, hold person
- 3rd level (3 slots): lightning bolt, water breathing
- 4th level (3 slots): blight, dimension door
- 5th level (2 slots): dominate person",Bite
